Image Number,Category,Label,Correct ID,Blurry image,Humans present,Other animals present,Not real animal,Image collage
00014762,Land-Invertebrate,slug,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014763,Fish,sturgeon,1.0,1.0,-1.0,-1.0,-1.0,-1.0
00014768,Reptile,"American chameleon, anole, Anolis carolinensis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014769,Reptile,green mamba,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014770,Bird,flamingo,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014771,Fish,stingray,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0
00014777,Fish,"rock beauty, Holocanthus tricolor",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014782,Mammal,"titi, titi monkey",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014783,Mammal,"wild boar, boar, Sus scrofa",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014788,Mammal,"wood rabbit, cottontail, cottontail rabbit",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014790,Reptile,banded gecko,0.6666666666666666,-1.0,0.3333333333333333,-1.0,-1.0,-1.0
00014794,Reptile,"Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014797,Reptile,"thunder snake, worm snake, Carphophis amoenus",-1.0,-1.0,0.3333333333333333,-1.0,-1.0,-1.0
00014798,Mammal,"red fox, Vulpes vulpes",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014800,Mammal,bison,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014805,Bird,"American coot, marsh hen, mud hen, water hen, Fulica americana",1.0,-1.0,-1.0,1.0,-1.0,-1.0
00014806,Mammal,"indri, indris, Indri indri, Indri brevicaudatus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014808,Bird,jacamar,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014817,Bird,black grouse,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014819,Mammal,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",1.0,-1.0,1.0,-1.0,-1.0,-1.0
00014824,Land-Invertebrate,tiger beetle,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014825,Mammal,"Arctic fox, white fox, Alopex lagopus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014827,Land-Invertebrate,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014828,Reptile,"ringneck snake, ring-necked snake, ring snake",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014831,Mammal,"echidna, spiny anteater, anteater",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014833,Mammal,mink,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014849,Reptile,"night snake, Hypsiglena torquata",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014852,Mammal,"black-footed ferret, ferret, Mustela nigripes",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014858,Land-Invertebrate,centipede,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014861,Mammal,"kit fox, Vulpes macrotis",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014869,Marine-Invertebrate,"sea anemone, anemone",1.0,-1.0,-1.0,0.0,-1.0,-1.0
00014871,Mammal,"ram, tup",0.0,-1.0,1.0,-1.0,-1.0,-1.0
00014875,Reptile,"ringneck snake, ring-necked snake, ring snake",0.6666666666666666,-1.0,0.3333333333333333,-1.0,-1.0,-1.0
00014881,Mammal,"guinea pig, Cavia cobaya",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014882,Marine-Invertebrate,"flatworm, platyhelminth",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014883,Bird,flamingo,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014890,Bird,peacock,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014895,Marine-Invertebrate,"Dungeness crab, Cancer magister",1.0,-1.0,1.0,0.0,-1.0,-1.0
00014901,Mammal,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",1.0,1.0,-1.0,-1.0,-1.0,-1.0
00014902,Reptile,agama,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014903,Bird,coucal,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014909,Land-Invertebrate,cabbage butterfly,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014914,Mammal,"Madagascar cat, ring-tailed lemur, Lemur catta",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014918,Mammal,"colobus, colobus monkey",-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00014921,Marine-Invertebrate,"rock crab, Cancer irroratus",-1.0,-1.0,-1.0,0.0,-1.0,-1.0
00014925,Land-Invertebrate,"sulphur butterfly, sulfur butterfly",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00014926,Reptile,vine snake,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014927,Reptile,"green lizard, Lacerta viridis",0.6666666666666666,-1.0,-0.3333333333333333,-1.0,-1.0,-1.0
00014931,Mammal,wombat,1.0,-1.0,-1.0,0.0,0.0,-1.0
00014940,Mammal,"patas, hussar monkey, Erythrocebus patas",-1.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00014942,Bird,jacamar,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014943,Reptile,"ringneck snake, ring-necked snake, ring snake",1.0,-1.0,0.3333333333333333,-1.0,-1.0,-1.0
00014947,Mammal,langur,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014948,Marine-Invertebrate,"starfish, sea star",1.0,-1.0,-1.0,0.0,-1.0,-1.0
00014949,Bird,"black stork, Ciconia nigra",1.0,1.0,-1.0,-1.0,-1.0,-1.0
00014950,Reptile,"diamondback, diamondback rattlesnake, Crotalus adamanteus",-0.3333333333333333,-1.0,0.3333333333333333,-1.0,-1.0,-1.0
00014956,Mammal,"grey fox, gray fox, Urocyon cinereoargenteus",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014961,Reptile,"rock python, rock snake, Python sebae",-0.3333333333333333,-1.0,1.0,-1.0,-1.0,-1.0
00014964,Land-Invertebrate,"lacewing, lacewing fly",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00014966,Land-Invertebrate,"ant, emmet, pismire",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014967,Mammal,"lion, king of beasts, Panthera leo",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014971,Land-Invertebrate,"harvestman, daddy longlegs, Phalangium opilio",0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1.0,-1.0,-1.0
00014974,Mammal,"cheetah, chetah, Acinonyx jubatus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014977,Bird,"redshank, Tringa totanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014978,Land-Invertebrate,centipede,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014980,Mammal,hartebeest,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014982,Bird,"great grey owl, great gray owl, Strix nebulosa",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00014991,Bird,"oystercatcher, oyster catcher",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015004,Marine-Invertebrate,"starfish, sea star",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015010,Mammal,"gibbon, Hylobates lar",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015011,Land-Invertebrate,"garden spider, Aranea diademata",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015018,Bird,bustard,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015021,Land-Invertebrate,cricket,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00015022,Land-Invertebrate,dung beetle,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015023,Mammal,baboon,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015024,Fish,anemone fish,0.5,-1.0,-1.0,-1.0,-1.0,-1.0
00015025,Land-Invertebrate,admiral,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015030,Mammal,"timber wolf, grey wolf, gray wolf, Canis lupus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015033,Mammal,"howler monkey, howler",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015039,Marine-Invertebrate,jellyfish,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015040,Bird,kite,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015041,Mammal,marmoset,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015045,Fish,stingray,0.0,-1.0,0.0,-1.0,-1.0,-1.0
00015046,Reptile,"hognose snake, puff adder, sand viper",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015056,Land-Invertebrate,"long-horned beetle, longicorn, longicorn beetle",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015059,Reptile,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",1.0,-1.0,0.3333333333333333,-1.0,-1.0,-1.0
00015064,Mammal,"gorilla, Gorilla gorilla",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015065,Land-Invertebrate,"barn spider, Araneus cavaticus",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00015066,Mammal,"proboscis monkey, Nasalis larvatus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015068,Land-Invertebrate,cricket,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015069,Reptile,"green snake, grass snake",-0.3333333333333333,-1.0,-0.3333333333333333,-1.0,-1.0,-1.0
00015072,Mammal,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015081,Mammal,"impala, Aepyceros melampus",0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015084,Mammal,"patas, hussar monkey, Erythrocebus patas",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015091,Amphibian,"spotted salamander, Ambystoma maculatum",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015093,Fish,"barracouta, snoek",-1.0,-1.0,1.0,-1.0,-1.0,-1.0
00015094,Bird,"American coot, marsh hen, mud hen, water hen, Fulica americana",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015107,Bird,kite,-0.3333333333333333,-1.0,-1.0,0.3333333333333333,-1.0,-1.0
00015112,Land-Invertebrate,weevil,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015113,Mammal,hare,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015114,Mammal,marmoset,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015120,Marine-Invertebrate,"Dungeness crab, Cancer magister",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015122,Mammal,warthog,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015124,Mammal,zebra,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015126,Mammal,"three-toed sloth, ai, Bradypus tridactylus",1.0,-1.0,-1.0,-1.0,-1.0,0.0
00015127,Land-Invertebrate,tick,1.0,-1.0,-1.0,-1.0,1.0,-1.0
00015128,Mammal,"Arctic fox, white fox, Alopex lagopus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015132,Bird,"albatross, mollymawk",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015139,Fish,"hammerhead, hammerhead shark",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015140,Fish,"barracouta, snoek",-1.0,-1.0,1.0,-1.0,-1.0,-1.0
00015141,Land-Invertebrate,"black and gold garden spider, Argiope aurantia",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015145,Mammal,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015148,Mammal,"chimpanzee, chimp, Pan troglodytes",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015157,Fish,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",1.0,-1.0,1.0,1.0,-1.0,-1.0
00015166,Mammal,zebra,1.0,-1.0,1.0,-1.0,-1.0,-1.0
00015167,Bird,"limpkin, Aramus pictus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015170,Mammal,armadillo,1.0,-1.0,0.0,-1.0,1.0,-1.0
00015172,Land-Invertebrate,bee,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015174,Mammal,"wallaby, brush kangaroo",1.0,-1.0,1.0,-1.0,-1.0,-1.0
00015181,Mammal,hamster,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015186,Land-Invertebrate,weevil,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015190,Reptile,"Gila monster, Heloderma suspectum",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015193,Reptile,terrapin,1.0,-1.0,-0.3333333333333333,-1.0,-1.0,-1.0
00015195,Bird,jay,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015203,Mammal,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015211,Mammal,"polecat, fitch, foulmart, foumart, Mustela putorius",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015216,Bird,"junco, snowbird",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015220,Fish,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015221,Reptile,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015222,Fish,anemone fish,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015223,Bird,"brambling, Fringilla montifringilla",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015224,Reptile,"Gila monster, Heloderma suspectum",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015229,Mammal,"Arabian camel, dromedary, Camelus dromedarius",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015236,Mammal,"ibex, Capra ibex",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015239,Mammal,"skunk, polecat, wood pussy",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015243,Marine-Invertebrate,"sea cucumber, holothurian",1.0,-1.0,-1.0,0.3333333333333333,-1.0,-1.0
00015245,Amphibian,"tree frog, tree-frog",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015254,Mammal,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015257,Mammal,"colobus, colobus monkey",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00015259,Mammal,"ibex, Capra ibex",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015264,Bird,"water ouzel, dipper",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015266,Bird,"ostrich, Struthio camelus",0.6666666666666666,-1.0,-1.0,-0.3333333333333333,-1.0,-1.0
00015269,Bird,chickadee,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015271,Land-Invertebrate,"lacewing, lacewing fly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015274,Amphibian,"common newt, Triturus vulgaris",-0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00015281,Fish,eel,0.5,-1.0,-1.0,-1.0,-1.0,-1.0
00015282,Marine-Invertebrate,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015291,Bird,drake,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015292,Bird,pelican,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015293,Land-Invertebrate,weevil,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015298,Bird,toucan,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015299,Mammal,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015304,Mammal,"indri, indris, Indri indri, Indri brevicaudatus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015313,Mammal,"tiger, Panthera tigris",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015319,Marine-Invertebrate,fiddler crab,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015322,Bird,"red-breasted merganser, Mergus serrator",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015324,Bird,"African grey, African gray, Psittacus erithacus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015330,Mammal,"dhole, Cuon alpinus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015339,Mammal,"howler monkey, howler",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015362,Mammal,hartebeest,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015373,Fish,stingray,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015374,Reptile,sea snake,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015380,Mammal,"guenon, guenon monkey",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015392,Bird,"redshank, Tringa totanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015402,Marine-Invertebrate,"king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica",-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00015403,Reptile,"frilled lizard, Chlamydosaurus kingi",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015408,Marine-Invertebrate,"chiton, coat-of-mail shell, sea cradle, polyplacophore",1.0,-1.0,-1.0,1.0,-1.0,0.3333333333333333
00015410,Bird,"junco, snowbird",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015412,Mammal,"Arctic fox, white fox, Alopex lagopus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015414,Fish,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015416,Bird,"junco, snowbird",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015426,Mammal,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015431,Bird,"goldfinch, Carduelis carduelis",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015432,Mammal,"chimpanzee, chimp, Pan troglodytes",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015443,Marine-Invertebrate,jellyfish,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015446,Mammal,"white wolf, Arctic wolf, Canis lupus tundrarum",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015450,Bird,crane,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015451,Mammal,marmot,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015452,Mammal,"hippopotamus, hippo, river horse, Hippopotamus amphibius",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015455,Bird,"American egret, great white heron, Egretta albus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015456,Mammal,"hog, pig, grunter, squealer, Sus scrofa",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015459,Mammal,"skunk, polecat, wood pussy",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015465,Mammal,"timber wolf, grey wolf, gray wolf, Canis lupus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015468,Reptile,mud turtle,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00015470,Land-Invertebrate,"cockroach, roach",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015475,Reptile,terrapin,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015482,Mammal,llama,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015488,Reptile,"ringneck snake, ring-necked snake, ring snake",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00015493,Land-Invertebrate,"lacewing, lacewing fly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015500,Marine-Invertebrate,"crayfish, crawfish, crawdad, crawdaddy",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015502,Mammal,"Madagascar cat, ring-tailed lemur, Lemur catta",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015505,Bird,spoonbill,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015506,Land-Invertebrate,"barn spider, Araneus cavaticus",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015510,Bird,bittern,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015513,Bird,black grouse,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015516,Bird,"bald eagle, American eagle, Haliaeetus leucocephalus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015520,Mammal,"Indian elephant, Elephas maximus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015521,Mammal,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",1.0,-1.0,0.0,-1.0,-1.0,-1.0
00015523,Reptile,"rock python, rock snake, Python sebae",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00015526,Marine-Invertebrate,"Dungeness crab, Cancer magister",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015529,Mammal,"siamang, Hylobates syndactylus, Symphalangus syndactylus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015535,Land-Invertebrate,tiger beetle,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015545,Fish,"hammerhead, hammerhead shark",1.0,-1.0,-1.0,1.0,-1.0,-1.0
00015546,Fish,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.5,-1.0,-1.0,-1.0,-1.0,-1.0
00015547,Mammal,"lion, king of beasts, Panthera leo",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015549,Fish,"electric ray, crampfish, numbfish, torpedo",0.5,-1.0,-1.0,-1.0,-1.0,-1.0
00015550,Bird,"American egret, great white heron, Egretta albus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015555,Fish,"electric ray, crampfish, numbfish, torpedo",-0.5,-1.0,-1.0,-1.0,-1.0,-1.0
00015557,Bird,"red-backed sandpiper, dunlin, Erolia alpina",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015558,Mammal,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015560,Mammal,"echidna, spiny anteater, anteater",1.0,0.0,-1.0,-1.0,-1.0,-1.0
00015564,Land-Invertebrate,tick,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015565,Bird,ptarmigan,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015566,Land-Invertebrate,"harvestman, daddy longlegs, Phalangium opilio",0.6666666666666666,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00015568,Reptile,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015578,Mammal,"African elephant, Loxodonta africana",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015579,Land-Invertebrate,tarantula,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015587,Marine-Invertebrate,"sea anemone, anemone",0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015596,Reptile,"Indian cobra, Naja naja",0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015597,Marine-Invertebrate,"chiton, coat-of-mail shell, sea cradle, polyplacophore",-0.6666666666666666,-1.0,-1.0,1.0,-1.0,-1.0
00015600,Land-Invertebrate,weevil,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015603,Land-Invertebrate,"long-horned beetle, longicorn, longicorn beetle",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015605,Mammal,"dhole, Cuon alpinus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015606,Land-Invertebrate,leafhopper,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015608,Land-Invertebrate,"ringlet, ringlet butterfly",-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00015622,Reptile,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015623,Reptile,"king snake, kingsnake",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015624,Bird,jacamar,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015625,Mammal,"timber wolf, grey wolf, gray wolf, Canis lupus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015631,Fish,"tiger shark, Galeocerdo cuvieri",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015641,Land-Invertebrate,centipede,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015643,Reptile,"boa constrictor, Constrictor constrictor",0.6666666666666666,-1.0,-0.3333333333333333,-1.0,-1.0,-1.0
00015644,Reptile,"thunder snake, worm snake, Carphophis amoenus",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00015650,Land-Invertebrate,"nematode, nematode worm, roundworm",0.3333333333333333,-1.0,-1.0,0.3333333333333333,-1.0,-1.0
00015660,Bird,"king penguin, Aptenodytes patagonica",1.0,-1.0,1.0,-1.0,-1.0,-1.0
00015665,Bird,hummingbird,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015666,Reptile,water snake,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00015667,Reptile,"African chameleon, Chamaeleo chamaeleon",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015669,Mammal,"indri, indris, Indri indri, Indri brevicaudatus",0.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00015673,Bird,toucan,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015675,Bird,goose,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015686,Reptile,green mamba,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015690,Bird,coucal,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015692,Fish,eel,1.0,0.0,-1.0,-1.0,-1.0,-1.0
00015698,Reptile,green mamba,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015699,Mammal,mink,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015704,Mammal,"orangutan, orang, orangutang, Pongo pygmaeus",0.6666666666666666,0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00015706,Bird,"ostrich, Struthio camelus",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00015709,Amphibian,"spotted salamander, Ambystoma maculatum",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015711,Bird,"American coot, marsh hen, mud hen, water hen, Fulica americana",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015713,Bird,lorikeet,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015716,Bird,pelican,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015717,Mammal,wombat,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015719,Bird,"redshank, Tringa totanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015721,Reptile,"American chameleon, anole, Anolis carolinensis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00015725,Mammal,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
